TransactionAmount,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,AccountBalance,TransactionAmount_binned,CustomerAge_binned,Target
469.13,0,0,54.0,0,139.0,1265.28,medium,adult,2
102.81,1,1,76.0,2,47.0,3228.87,low,senior,1
22.61,1,2,19.0,3,145.0,1111.67,low,young,1
68.28,1,2,56.0,1,293.0,3213.16,low,adult,0
33.65,0,2,63.0,0,146.0,12719.93,low,senior,0
362.68,0,0,63.0,2,137.0,2040.77,low,senior,1
73.23,1,1,20.0,3,172.0,1309.85,low,young,1
654.49,0,2,25.0,3,104.0,164.61,medium,young,1
18.56,0,1,49.0,1,161.0,4230.37,low,adult,2
389.05,1,0,27.0,3,41.0,761.0,medium,young,1
7.38,1,2,67.0,2,112.0,2923.83,low,senior,0
109.48,1,2,45.0,2,93.0,7372.47,low,adult,0
66.91,1,0,39.0,0,85.0,871.1,low,adult,2
335.48,1,1,45.0,1,155.0,3023.16,low,adult,2
38.14,1,2,19.0,3,174.0,1119.21,low,young,1
360.02,1,2,68.0,2,68.00000000000001,6400.59,low,senior,0
567.71,1,2,63.0,0,80.0,13884.24,medium,senior,0
218.19,1,0,19.0,3,185.0,620.83,low,young,1
209.99,1,0,19.0,3,40.0,1938.0100000000002,low,young,1
11.02,1,1,19.0,3,280.0,964.79,low,young,1
83.43,1,2,56.0,2,109.0,1870.16,low,adult,0
344.97,1,2,34.0,0,106.0,5577.94,low,young,0
172.29,1,0,36.0,1,283.0,8700.8,low,young,2
195.54,1,2,60.0,2,255.0,2794.66,low,senior,0
101.23,1,2,45.0,1,87.0,6169.71,low,adult,0
180.46,1,0,25.0,3,34.0,831.7499999999999,low,young,1
692.55,1,1,53.0,2,109.0,2451.56,medium,adult,1
147.31,0,2,34.0,0,91.99999999999999,13625.52,low,young,0
107.48,1,1,20.0,3,103.0,1379.39,low,young,1
81.51,1,1,25.0,3,97.0,865.4899999999999,low,young,1
365.48,0,2,76.0,2,215.99999999999997,7147.4,low,senior,0
491.1,0,2,35.0,1,125.0,7833.85,medium,young,0
452.8,1,1,80.0,2,151.0,4840.67,medium,senior,1
645.04,1,1,70.0,2,78.0,7361.47,medium,senior,1
169.28,1,1,45.0,0,114.0,5128.44,low,adult,2
88.42,1,0,62.0,0,91.0,12381.45,low,senior,2
155.53,1,0,29.0,1,66.0,4008.05,low,young,2
39.24,1,0,77.0,2,106.0,6462.41,low,senior,1
152.01,1,0,42.0,1,111.0,4625.12,low,adult,2
78.77,0,0,48.0,1,50.00000000000001,6470.57,low,adult,2
26.5,1,2,48.0,1,179.0,4854.83,low,adult,0
83.62,1,0,48.0,0,146.0,12652.22,low,adult,2
142.78,1,1,68.0,0,150.0,11705.88,low,senior,2
55.99,1,0,35.0,0,95.0,932.61,low,young,2
774.48,1,1,61.0,0,30.999999999999996,11613.58,medium,senior,2
105.37,1,0,25.0,3,160.0,1068.55,low,young,1
118.83,1,2,28.0,3,295.0,1616.3,low,young,1
46.22,1,1,23.0,3,217.0,471.2799999999999,low,young,1
659.71,0,1,21.0,3,148.0,106.86,medium,young,1
377.97,1,2,72.0,2,160.0,2457.1,low,senior,0
114.1,1,1,69.0,2,148.0,5882.12,low,senior,1
11.3,0,2,55.0,2,41.0,1938.99,low,adult,0
95.5,1,2,57.0,2,17.0,4079.09,low,adult,0
130.93,0,1,28.0,1,149.0,860.1199999999999,low,young,2
272.97,1,2,68.0,2,174.0,7811.310000000001,low,senior,0
73.35,1,1,24.0,3,47.0,1181.84,low,young,1
29.94,1,0,58.0,0,243.0,10915.54,low,adult,2
307.24,1,0,19.0,3,136.0,1670.72,low,young,1
50.52,1,2,20.0,3,140.0,1121.19,low,young,1
820.46,0,2,53.0,1,243.0,5621.86,medium,adult,0
153.07,1,0,56.0,1,116.00000000000001,8873.43,low,adult,2
52.94,1,1,41.0,0,146.0,6990.92,low,adult,2
384.41,1,0,60.0,1,65.0,7831.56,medium,senior,2
235.42,1,1,51.0,2,175.0,6173.23,low,adult,1
114.23,1,0,56.0,0,64.0,9523.72,low,adult,2
12.62,1,1,33.0,0,61.00000000000001,6420.47,low,young,2
373.52,1,0,35.0,1,235.0,6430.41,low,young,2
336.05,1,1,28.0,3,164.0,1635.05,low,young,1
366.93,1,2,66.0,2,33.0,6697.79,low,senior,0
112.27,1,1,58.0,0,102.0,7369.89,low,adult,2
494.9599999999999,1,0,40.0,1,132.0,6903.68,medium,adult,2
561.58,1,2,65.0,0,22.999999999999996,11748.86,medium,senior,0
440.94,1,2,42.0,0,148.0,7303.23,medium,adult,0
71.9,1,1,29.0,0,51.00000000000001,10619.35,low,young,2
256.66,0,2,54.0,2,137.0,1794.5,low,adult,0
166.55,0,1,59.0,0,99.0,12970.21,low,senior,2
276.26,1,1,56.0,0,143.0,120.88999999999999,low,adult,2
35.46,1,0,67.0,0,164.0,5692.31,low,senior,2
38.14,1,1,50.0,1,165.0,9879.87,low,adult,2
506.25999999999993,0,0,64.0,2,86.0,6266.65,medium,senior,1
736.32,1,2,31.0,0,28.0,14268.95,medium,young,0
389.43,0,0,52.0,1,151.0,6449.83,medium,adult,2
25.58,1,0,60.0,1,166.0,6741.41,low,senior,2
446.1,1,0,25.0,3,243.0,1008.44,medium,young,1
147.74,1,1,23.0,3,15.0,1711.78,low,young,1
46.23,1,2,77.0,2,282.0,5107.75,low,senior,0
265.37,1,1,33.0,1,77.0,5229.95,low,young,2
342.57,1,2,20.0,3,91.0,339.16,low,young,1
417.26,0,2,32.0,0,45.0,10442.48,medium,young,0
33.63,1,2,63.0,2,75.99999999999999,4324.4,low,senior,0
64.58,1,1,55.0,2,173.0,6292.29,low,adult,1
23.23,0,1,21.0,3,122.0,269.01,low,young,1
211.36,0,0,78.0,2,112.0,4734.110000000001,low,senior,1
278.88,1,1,64.0,0,179.0,1334.09,low,senior,2
285.49,0,1,53.0,0,109.0,6366.84,low,adult,2
71.87,1,0,22.0,3,258.0,1839.1,low,young,1
308.8,1,0,53.0,2,41.0,3966.5399999999995,low,adult,1
135.35,1,1,45.0,1,82.0,9983.36,low,adult,2
288.43,1,1,66.0,2,72.0,4577.09,low,senior,1
147.46,0,2,65.0,0,205.0,7458.029999999999,low,senior,0
214.15,1,1,32.0,1,217.0,6397.29,low,young,2
71.34,1,2,49.0,1,144.0,6345.03,low,adult,0
170.36,1,0,30.0,0,118.0,6034.73,low,young,2
736.53,1,0,55.0,1,120.0,9826.26,medium,adult,2
213.42,1,0,45.0,1,17.0,3736.3800000000006,low,adult,2
94.09,1,1,27.0,3,203.0,646.8499999999999,low,young,1
91.23,1,0,72.0,2,86.0,6385.12,low,senior,1
263.92,0,1,57.0,2,233.0,4161.71,low,adult,1
77.5,0,2,51.0,0,201.0,11079.77,low,adult,0
3.65,1,2,69.0,0,146.0,10017.11,low,senior,0
43.88,0,2,26.0,3,251.0,1644.09,low,young,1
211.36,1,0,28.0,3,132.0,387.65,low,young,1
224.79,1,2,18.0,3,129.0,528.38,low,,1
64.3,1,0,55.0,2,67.0,7530.299999999999,low,adult,1
111.79,1,2,62.0,0,49.0,10887.59,low,senior,0
613.7,0,1,61.0,2,37.0,7307.11,medium,senior,1
26.07,1,1,20.0,3,18.999999999999996,349.98,low,young,1
170.45,1,1,60.0,1,199.0,2284.41,low,senior,2
344.27,1,1,22.0,3,123.0,1918.3600000000001,low,young,1
872.72,1,2,22.0,3,288.0,503.01,medium,young,1
292.95,1,1,37.0,1,56.0,1216.91,low,young,2
28.44,1,0,18.0,3,243.0,1071.04,low,,1
209.02,1,0,21.0,3,74.0,187.9,low,young,1
20.05,1,0,72.0,2,171.0,7145.67,low,senior,1
175.02,1,2,28.0,3,71.0,1493.88,low,young,1
89.5,0,1,41.0,1,134.0,8658.95,low,adult,2
69.96,1,1,28.0,3,30.999999999999996,164.12,low,young,1
146.51,1,0,53.0,1,112.0,7089.9,low,adult,2
376.78,0,2,21.0,3,88.0,841.6499999999999,low,young,1
148.54,0,1,71.0,2,107.0,5677.05,low,senior,1
388.77,0,2,26.0,3,30.0,1658.49,medium,young,1
100.38,1,1,63.0,0,49.0,10171.68,low,senior,2
137.23,1,1,64.0,0,63.0,13847.99,low,senior,2
870.3,1,0,51.0,2,229.0,3688.98,medium,adult,1
458.94,1,1,52.0,1,180.0,5619.95,medium,adult,2
327.35,0,1,20.0,3,175.0,342.08,low,young,1
757.15,1,2,53.0,1,37.99999999999999,4702.86,medium,adult,0
5.64,1,2,45.0,0,47.0,12703.24,low,adult,0
47.23,0,2,73.0,2,160.0,6659.81,low,senior,0
239.41,0,2,42.0,0,247.99999999999997,7860.65,low,adult,0
7.48,1,0,55.0,1,29.000000000000004,4734.110000000001,low,adult,2
170.97,1,1,26.0,3,292.0,1265.27,low,young,1
262.43,0,2,37.0,0,274.0,12841.01,low,young,0
659.15,1,0,22.0,3,204.0,1241.59,medium,young,1
31.53,1,2,25.0,3,283.0,874.93,low,young,1
111.66,0,2,48.0,1,140.0,5716.72,low,adult,0
250.01,1,0,62.0,2,88.0,1541.48,low,senior,1
554.15,1,0,49.0,0,107.99999999999999,14817.22,medium,adult,2
598.66,1,1,32.0,1,222.0,2587.11,medium,young,2
28.38,1,1,55.0,0,98.0,173.7,low,adult,2
16.8,1,0,49.0,0,94.0,11847.07,low,adult,2
896.79,1,2,33.0,0,168.00000000000003,11146.74,medium,young,0
159.0,1,0,49.0,1,37.99999999999999,369.79,low,adult,2
56.31,0,2,75.0,2,195.0,6396.08,low,senior,0
203.99,1,2,52.0,2,215.0,4840.31,low,adult,0
50.99,1,1,29.0,0,75.99999999999999,1334.6,low,young,2
101.28,0,2,32.0,1,75.0,2774.35,low,young,0
299.92,1,0,27.0,3,122.0,1368.0,low,young,1
77.54,1,2,67.0,2,73.0,4536.38,low,senior,0
18.35,1,1,21.0,3,78.0,1293.39,low,young,1
732.53,0,0,26.0,3,116.00000000000001,441.54,medium,young,1
65.11,1,0,34.0,1,150.0,8485.14,low,young,2
67.07,0,0,24.0,3,56.0,999.6200000000001,low,young,1
137.48,1,1,55.0,0,47.0,14273.42,low,adult,2
398.36,1,0,22.0,3,56.0,1863.7,medium,young,1
469.46,1,0,20.0,3,149.0,8640.56,medium,young,1
37.58,1,0,57.0,0,182.0,259.44,low,adult,2
160.24,1,0,31.0,1,15.0,5526.97,low,young,2
315.39,0,1,23.0,3,93.0,929.6,low,young,1
434.17,1,0,21.0,3,148.0,5335.44,medium,young,1
165.91,1,0,26.0,3,84.00000000000001,587.1199999999999,low,young,1
211.36,1,1,47.0,1,194.0,4760.34,low,adult,2
241.45000000000002,1,2,26.0,3,158.0,1594.04,low,young,1
23.24,1,1,68.0,0,129.0,13777.79,low,senior,2
70.88,0,1,74.0,2,176.0,1794.65,low,senior,1
314.52,1,0,80.0,2,229.0,7071.32,low,senior,1
181.81,0,2,78.0,2,122.0,7525.7300000000005,low,senior,0
854.64,1,1,56.0,2,118.0,2989.25,medium,adult,1
261.19,1,0,64.0,2,52.00000000000001,7620.6,low,senior,1
220.68,0,2,71.0,2,217.0,5549.2,low,senior,0
11.86,1,1,31.0,1,129.0,6782.61,low,young,2
122.65000000000002,1,2,28.0,3,41.0,1968.51,low,young,1
395.16,1,2,56.0,2,17.0,5340.73,medium,adult,0
704.69,1,2,51.0,2,150.0,3267.84,medium,adult,0
369.89,1,0,69.0,2,69.00000000000001,6941.47,low,senior,1
10.92,1,0,67.0,2,268.0,7567.2,low,senior,1
199.14,1,1,31.0,1,36.0,7001.25,low,young,2
109.43,1,1,70.0,2,140.0,1983.65,low,senior,1
304.15,1,1,20.0,3,40.0,686.9099999999999,low,young,1
620.54,0,1,28.0,3,98.0,213.36,medium,young,1
757.79,1,2,22.0,3,117.0,1443.02,medium,young,1
122.81,1,1,52.0,0,12.0,8450.84,low,adult,2
96.25,1,2,61.0,2,171.0,7996.699999999999,low,senior,0
142.55,1,2,67.0,0,97.0,1262.68,low,senior,0
35.94,0,1,23.0,3,141.0,1697.28,low,young,1
24.86,1,1,58.0,1,292.0,2591.65,low,adult,2
103.08,1,2,60.0,0,109.0,12002.16,low,senior,0
116.27,1,2,57.0,1,94.0,8726.92,low,adult,0
363.84,1,2,73.0,2,118.0,5415.64,low,senior,0
34.74,0,2,45.0,2,72.0,3736.57,low,adult,0
64.01,0,1,19.0,3,240.0,1225.69,low,young,1
108.75,1,0,50.0,0,22.999999999999996,14829.85,low,adult,2
50.9,0,2,28.0,3,150.0,1277.7,low,young,1
206.84,1,1,20.0,3,154.0,454.66,low,young,1
37.4,1,0,20.0,3,84.00000000000001,1519.51,low,young,1
154.21,1,2,46.0,1,75.0,8045.77,low,adult,0
199.37,1,2,24.0,3,79.0,1331.3,low,young,1
410.49,0,1,25.0,3,112.0,1843.57,medium,young,1
18.23,1,0,56.0,1,28.0,8422.2,low,adult,2
398.7,1,0,47.0,0,276.0,7987.740000000001,medium,adult,2
122.14,1,2,22.0,3,112.0,327.68,low,young,1
378.2,1,1,40.0,1,167.0,7372.81,low,adult,2
124.74,1,0,49.0,1,33.0,2987.97,low,adult,2
17.1,1,0,53.0,2,101.0,1619.54,low,adult,1
287.05,1,0,22.0,3,212.0,1204.65,low,young,1
874.72,1,2,28.0,1,173.0,4630.58,medium,young,0
40.12,0,0,36.0,0,269.0,14304.38,low,young,2
125.00000000000001,0,2,49.0,1,177.0,3215.76,low,adult,0
348.44,1,2,24.0,3,147.0,1022.94,low,young,1
128.4,1,0,69.0,2,30.999999999999996,2610.64,low,senior,1
320.93,1,2,55.0,1,178.0,9451.66,low,adult,0
1.41,1,0,53.0,2,278.0,1244.17,low,adult,1
50.52,1,1,54.0,0,293.0,12815.24,low,adult,2
383.95,0,2,31.0,1,143.0,9933.56,low,young,0
12.94,1,1,23.0,3,158.0,921.23,low,young,1
329.75,1,2,56.0,2,211.0,6009.43,low,adult,0
40.79,1,0,18.0,3,80.0,1769.33,low,,1
99.25,0,2,63.0,2,93.0,2570.34,low,senior,0
150.6,1,0,69.0,2,59.00000000000001,3240.14,low,senior,1
29.5,1,2,73.0,2,129.0,1229.32,low,senior,0
54.34,1,0,65.0,0,45.99999999999999,8019.890000000001,low,senior,2
18.25,1,0,53.0,0,18.0,14328.29,low,adult,2
633.87,1,2,27.0,3,175.0,330.16,medium,young,1
81.15,1,0,19.0,3,114.0,1595.26,low,young,1
83.95,1,2,75.0,2,170.0,7413.18,low,senior,0
410.4,0,0,61.0,2,78.0,2563.91,medium,senior,1
172.68,1,0,33.0,0,17.0,10724.95,low,young,2
139.88,1,0,34.0,1,162.0,2969.71,low,young,2
165.55,1,1,28.0,3,115.0,761.7799999999999,low,young,1
53.79,0,0,54.0,1,137.0,6229.36,low,adult,2
285.69,1,0,63.0,2,35.0,2552.54,low,senior,1
532.4,1,0,22.0,3,149.0,1033.73,medium,young,1
293.85,1,2,25.0,3,144.0,1919.97,low,young,1
27.94,1,1,79.0,2,120.0,1893.4399999999998,low,senior,1
270.36,1,0,25.0,3,37.0,1783.04,low,young,1
112.66,1,2,29.0,1,176.0,852.98,low,young,0
506.03000000000003,1,1,21.0,3,21.000000000000004,1123.89,medium,young,1
206.95,1,1,22.0,3,30.999999999999996,1817.65,low,young,1
350.96,1,0,63.0,2,167.0,5463.94,low,senior,1
261.63,1,1,20.0,3,150.0,477.03,low,young,1
46.12,1,1,59.0,0,30.0,8874.01,low,senior,2
27.25,0,1,63.0,2,91.99999999999999,5365.2,low,senior,1
331.66,1,0,76.0,2,145.0,7216.3,low,senior,1
667.95,0,0,62.0,0,253.0,13558.56,medium,senior,2
49.84,1,0,49.0,0,146.0,7872.04,low,adult,2
556.04,1,0,72.0,2,26.999999999999996,5200.04,medium,senior,1
88.06,0,2,18.0,3,288.0,1779.85,low,,1
745.95,1,0,58.0,0,127.0,13264.14,medium,adult,2
67.25,1,2,19.0,3,157.0,467.4,low,young,1
93.63,1,0,29.0,1,141.0,9873.62,low,young,2
74.11,1,1,22.0,3,49.0,1257.9,low,young,1
41.13,0,1,77.0,2,58.00000000000001,6067.54,low,senior,1
192.02,0,2,79.0,2,154.0,5169.07,low,senior,0
291.27,1,1,77.0,2,121.0,6878.86,low,senior,1
296.46,1,1,23.0,3,136.0,558.99,low,young,1
341.84,0,1,27.0,3,89.0,1400.04,low,young,1
98.41,1,2,27.0,3,48.0,912.7099999999999,low,young,1
109.28,1,2,36.0,1,112.0,6338.35,low,young,0
27.51,0,2,40.0,0,103.0,13645.63,low,adult,0
12.18,1,1,76.0,2,77.0,4909.24,low,senior,1
207.71,0,2,25.0,3,63.0,570.0999999999999,low,young,1
25.77,0,2,45.0,0,277.0,11749.77,low,adult,0
127.56999999999998,1,0,52.0,2,75.0,6118.2,low,adult,1
392.05,1,0,60.0,1,172.0,4383.69,medium,senior,2
521.01,0,1,41.0,1,73.0,4004.55,medium,adult,2
849.76,1,0,25.0,3,269.0,373.88,medium,young,1
172.5,1,2,68.0,0,30.999999999999996,6851.16,low,senior,0
265.44,1,0,30.0,1,169.0,9700.77,low,young,2
152.34,1,1,55.0,0,115.0,6853.51,low,adult,2
21.13,1,1,28.0,3,153.0,948.7,low,young,1
111.55,1,0,46.0,0,101.0,12221.17,low,adult,2
321.82,0,1,32.0,1,43.0,6500.5,low,young,2
148.77,1,1,67.0,2,175.0,2138.42,low,senior,1
14.08,1,1,57.0,2,154.0,3908.6499999999996,low,adult,1
566.33,0,0,24.0,3,66.0,379.82,medium,young,1
206.51,1,0,51.0,2,275.0,3921.74,low,adult,1
180.94,1,1,75.0,2,57.0,7659.990000000001,low,senior,1
77.9,1,1,21.0,3,128.0,664.7199999999999,low,young,1
318.92,0,1,21.0,3,60.00000000000001,1167.25,low,young,1
583.3,0,2,59.0,1,142.0,5896.01,medium,senior,0
100.68,1,2,63.0,2,139.0,1123.75,low,senior,0
589.64,1,2,62.0,2,210.0,2039.4,medium,senior,0
225.93,0,1,25.0,3,199.0,1864.27,low,young,1
651.55,1,2,72.0,2,82.0,2325.78,medium,senior,0
80.97,1,2,38.0,0,157.0,5926.31,low,young,0
191.89,1,1,25.0,3,14.0,399.57,low,young,1
304.75,0,1,78.0,2,125.0,1916.34,low,senior,1
201.53,1,2,68.0,2,287.0,2732.86,low,senior,0
8.45,1,0,22.0,3,141.0,1115.3,low,young,1
435.98,1,1,30.0,1,105.0,7334.08,medium,young,2
743.24,0,2,19.0,3,109.0,1024.19,medium,young,1
16.27,1,0,57.0,0,44.0,10971.32,low,adult,2
290.86,1,2,45.0,0,36.0,14631.88,low,adult,0
85.73,1,0,41.0,0,266.0,14928.35,low,adult,2
555.71,0,1,22.0,3,73.0,830.3699999999999,medium,young,1
40.03,1,1,23.0,3,200.00000000000003,6408.8,low,young,1
73.01,0,2,25.0,3,61.99999999999999,1997.3299999999997,low,young,1
346.12,1,1,44.0,0,12.0,13084.27,low,adult,2
1.9299999999999997,1,1,47.0,0,175.0,5684.09,low,adult,2
252.92999999999998,1,0,75.0,2,222.0,2760.37,low,senior,1
238.54,1,0,19.0,3,12.0,868.9099999999999,low,young,1
58.7,1,1,67.0,0,141.0,8937.35,low,senior,2
7.5600000000000005,1,0,40.0,0,145.0,8528.72,low,adult,2
540.4,1,1,45.0,0,272.0,425.77,medium,adult,2
264.14,1,0,64.0,0,125.0,8459.26,low,senior,2
248.15000000000003,1,0,75.0,2,202.0,2649.23,low,senior,1
24.34,1,1,54.0,1,110.0,6659.12,low,adult,2
428.61,1,0,66.0,0,61.99999999999999,11937.04,medium,senior,2
117.66,0,1,39.0,0,126.0,6794.17,low,adult,2
165.8,1,2,60.0,1,287.0,2064.76,low,senior,0
289.18,1,0,65.0,2,64.0,3139.75,low,senior,1
125.38999999999999,1,0,21.0,3,140.0,202.69,low,young,1
305.18,1,2,58.0,2,215.99999999999997,4474.2,low,adult,0
506.90000000000003,0,1,64.0,0,56.0,11471.87,medium,senior,2
504.11999999999995,0,1,25.0,3,101.0,1107.28,medium,young,1
42.09,1,1,29.0,1,118.0,5526.28,low,young,2
607.28,1,0,32.0,0,84.00000000000001,9679.68,medium,young,2
91.9,1,2,77.0,2,125.0,1033.94,low,senior,0
303.43,1,1,22.0,3,30.0,1833.24,low,young,1
668.78,1,0,20.0,3,141.0,983.6799999999998,medium,young,1
270.54,0,0,20.0,3,139.0,269.78,low,young,1
247.93,1,1,37.0,1,79.0,9801.48,low,young,2
34.67,1,2,19.0,3,71.0,888.6,low,young,1
326.03,0,2,18.0,3,137.0,290.24,low,,1
148.26,1,0,25.0,3,57.0,958.7,low,young,1
373.99,1,0,60.0,0,140.0,8590.5,low,senior,2
254.33999999999997,1,2,49.0,1,112.0,5461.08,low,adult,0
819.48,1,0,25.0,3,26.0,1804.5,medium,young,1
14.0,1,0,49.0,1,173.0,7975.179999999999,low,adult,2
57.16,1,0,40.0,1,74.0,222.22,low,adult,2
282.26,1,2,37.0,1,278.0,6857.2,low,young,0
46.96,1,2,46.0,1,112.0,2028.92,low,adult,0
473.2,1,2,34.0,0,173.0,248.52,medium,young,0
192.97,1,0,59.0,2,140.0,3019.04,low,senior,1
168.99,1,0,18.0,3,203.0,1523.57,low,,1
1.8200000000000003,1,2,80.0,2,60.00000000000001,5571.39,low,senior,0
40.9,1,0,55.0,0,37.0,1514.34,low,adult,2
78.91,1,2,61.0,0,157.0,1817.43,low,senior,0
169.97,0,0,22.0,3,12.0,6269.12,low,young,1
17.79,1,1,61.0,2,162.0,2281.9,low,senior,1
486.61,0,0,48.0,1,130.0,2006.69,medium,adult,2
148.13,1,1,58.0,2,56.0,2189.38,low,adult,1
164.52,1,0,61.0,0,162.0,11036.74,low,senior,2
720.89,1,0,27.0,3,120.0,447.06,medium,young,1
268.7,1,0,53.0,2,63.0,2104.74,low,adult,1
637.34,1,0,51.0,2,278.0,5183.5,medium,adult,1
216.76,0,2,47.0,1,138.0,643.6399999999999,low,adult,0
418.02,1,0,46.0,0,110.0,11011.86,medium,adult,2
292.03,0,0,46.0,1,154.0,951.3300000000002,low,adult,2
251.4,1,0,57.0,2,178.0,2561.67,low,adult,1
184.56,1,2,21.0,3,93.0,1549.27,low,young,1
33.76,1,2,26.0,1,227.0,3253.51,low,young,0
253.46000000000004,1,0,45.0,1,60.00000000000001,4734.110000000001,low,adult,2
138.68,0,1,22.0,3,44.0,206.2,low,young,1
42.56,1,2,18.0,3,146.0,4361.44,low,,1
680.76,1,1,21.0,3,165.0,572.97,medium,young,1
53.83,1,1,70.0,2,131.0,4580.59,low,senior,1
11.09,1,1,51.0,1,95.0,2990.05,low,adult,2
37.81,1,1,63.0,2,195.0,5208.98,low,senior,1
449.18,1,2,67.0,2,50.00000000000001,1025.99,medium,senior,0
297.6,1,2,39.0,0,162.0,1461.17,low,adult,0
683.75,1,1,32.0,0,106.0,6333.72,medium,young,2
21.4,0,2,48.0,1,129.0,8551.6,low,adult,0
315.94,1,0,78.0,2,93.0,4273.99,low,senior,1
331.32,1,1,61.0,0,137.0,13054.54,low,senior,2
223.76,0,1,74.0,2,110.0,4102.23,low,senior,1
216.03,1,0,42.0,0,300.0,10462.77,low,adult,2
17.42,1,0,74.0,2,150.0,6851.31,low,senior,1
491.91,1,2,78.0,2,155.0,2421.94,medium,senior,0
350.11,0,2,74.0,2,178.0,4639.04,low,senior,0
218.07,1,1,23.0,3,243.0,443.62,low,young,1
291.09,1,1,48.0,1,112.0,6312.79,low,adult,2
422.14,0,1,26.0,3,109.0,1436.32,medium,young,1
613.21,1,0,61.0,2,157.0,3279.12,medium,senior,1
73.83,1,2,69.0,0,69.00000000000001,6020.29,low,senior,0
67.33,1,2,59.0,1,36.0,5925.98,low,senior,0
26.92,1,0,62.0,2,43.0,1674.94,low,senior,1
18.3,1,2,48.0,1,155.0,3733.5200000000004,low,adult,0
317.94,1,0,54.0,1,123.99999999999999,2996.51,low,adult,2
179.38,1,2,40.0,0,173.0,11666.18,low,adult,0
13.92,1,0,37.0,1,209.0,2735.84,low,young,2
365.43,1,0,25.0,3,176.0,1073.51,low,young,1
263.59,1,1,71.0,2,16.0,6996.35,low,senior,1
54.8,1,1,34.0,1,140.0,4943.49,low,young,2
141.49,1,2,24.0,3,75.0,1665.58,low,young,1
31.389999999999997,1,0,20.0,3,15.0,998.4900000000001,low,young,1
93.82,1,2,39.0,1,176.0,8422.06,low,adult,0
5.71,1,1,21.0,3,106.0,1285.42,low,young,1
178.39,1,2,34.0,1,98.0,8469.43,low,young,0
126.91,1,0,22.0,3,42.00000000000001,692.6899999999999,low,young,1
36.09,1,1,53.0,0,167.0,12319.26,low,adult,2
91.77,1,1,51.0,0,174.0,9240.73,low,adult,2
198.92,1,2,36.0,1,100.00000000000001,2854.66,low,young,0
137.81,1,1,58.0,1,44.0,2631.47,low,adult,2
136.88,0,1,24.0,3,71.0,7465.950000000001,low,young,1
133.07,1,1,21.0,3,155.0,1670.99,low,young,1
1.14,1,1,43.0,0,137.0,13913.92,low,adult,2
256.34,1,1,69.0,2,99.0,7471.630000000001,low,senior,1
56.11,1,1,36.0,0,109.0,11123.65,low,young,2
118.1,1,0,50.0,1,50.00000000000001,7976.6,low,adult,2
137.86,0,2,66.0,0,120.0,8046.939999999999,low,senior,0
813.78,0,0,54.0,0,55.0,14935.500000000002,medium,adult,2
237.97,1,0,69.0,0,69.00000000000001,13486.15,low,senior,2
684.96,1,0,21.0,3,30.999999999999996,526.67,medium,young,1
878.63,1,0,60.0,1,139.0,4954.37,medium,senior,2
276.56,1,1,68.0,0,15.0,8942.58,low,senior,2
8.75,1,0,79.0,2,199.0,4044.6199999999994,low,senior,1
637.48,1,2,65.0,2,207.0,4148.85,medium,senior,0
103.15,1,1,51.0,0,179.0,11388.15,low,adult,2
505.59999999999997,1,1,52.0,2,183.0,5347.57,medium,adult,1
371.86,1,0,46.0,0,91.0,1329.45,low,adult,2
14.26,1,1,50.0,1,37.0,2475.65,low,adult,2
13.16,1,1,43.0,1,98.0,1019.46,low,adult,2
167.92,1,0,40.0,0,136.0,14321.73,low,adult,2
73.01,1,0,56.0,2,101.0,2833.12,low,adult,1
201.5,0,2,61.0,0,196.0,12148.32,low,senior,0
150.3,1,2,41.0,0,204.0,14371.08,low,adult,0
23.7,1,0,46.0,0,32.0,7947.439999999999,low,adult,2
49.59,1,1,48.0,1,147.0,6037.03,low,adult,2
720.13,0,0,22.0,3,96.0,387.02,medium,young,1
134.92,1,2,19.0,3,101.0,1081.97,low,young,1
116.97,1,0,18.0,3,299.0,729.7,low,,1
11.06,1,0,34.0,1,13.0,2782.21,low,young,2
88.29,0,2,50.0,1,287.0,5245.93,low,adult,0
5.81,1,0,25.0,3,222.0,1290.95,low,young,1
103.48,1,0,32.0,1,33.0,6494.25,low,young,2
156.74,1,0,70.0,2,136.0,4004.35,low,senior,1
505.14,1,0,68.0,2,179.0,2525.47,medium,senior,1
31.060000000000002,1,0,46.0,0,61.00000000000001,11014.25,low,adult,2
7.610000000000001,1,0,50.0,0,163.0,6275.0,low,adult,2
276.16,0,0,53.0,2,71.0,1733.34,low,adult,1
145.77,1,0,68.0,2,237.0,5294.98,low,senior,1
369.44,1,2,34.0,1,18.999999999999996,5018.67,low,young,0
558.86,1,0,60.0,0,95.0,9844.32,medium,senior,2
429.15,1,1,26.0,3,218.0,712.1299999999999,medium,young,1
36.74,1,1,33.0,0,133.0,6217.58,low,young,2
79.14,0,2,57.0,2,22.0,2229.56,low,adult,0
132.48,1,1,36.0,1,101.0,9313.05,low,young,2
136.48,1,2,52.0,1,138.0,4618.53,low,adult,0
203.76,1,1,55.0,2,37.0,6747.16,low,adult,1
750.95,1,1,78.0,2,26.999999999999996,5134.37,medium,senior,1
0.84,1,0,52.0,1,30.999999999999996,2207.54,low,adult,2
257.18,1,2,67.0,0,28.0,13336.15,low,senior,0
767.66,1,0,63.0,0,155.0,1801.69,medium,senior,2
